work_unit,lower_bound,upper_bound,expected_output,output_variance,wage_cost,expected_idle_time,idle_variance
261,2.0,13.0,16.283530720815868,0.0004008253809539311,18.623673221274302,36.00069659077481,0.0004303258255320555
262,4.0,13.0,28.12235586375505,0.00034892272718394895,18.75076993567382,23.948457485932007,0.00026012994607772284
263,4.0,14.0,16.274532232247946,0.00014059458790800496,15.80809802131028,25.571909553614514,0.0002838713700066435
264,3.0,12.0,7.4891016254767635,0.0005527650276632302,25.36180457103155,27.887010720806565,0.00018537828933681258
265,3.0,9.0,19.170615816993518,0.00039146108455732676,11.74383576045934,51.8409550341101,0.0003828063301889931
266,2.0,8.0,3.0,0.00019749953065606915,18.0354579569966,38.85163879375114,0.00021037810424286987
267,2.0,14.0,23.376971102207186,0.00037486419255668206,29.190798200536587,23.730888345788998,0.000426446958140895
268,4.0,15.0,10.602725539986778,0.00041347448471628837,10.95647506777365,66.60226498345644,0.00018945938940821222
269,2.0,10.0,33.36141029049696,0.0004909690194047425,25.681985087258177,27.14379779738692,0.0005367337083383923
270,1.0,7.0,14.173723874144532,0.00039459928784786884,16.25395067048564,51.51716163950455,0.0001661786465060009
271,4.0,13.0,21.49311035082292,0.00010625231816082063,19.270054802077993,67.6222804363629,0.00022997773666478313
272,4.0,10.0,24.696148580245723,0.00044146146788371965,25.73038017587474,45.83931641825323,0.0003944181673372565
273,2.0,10.0,16.16353520372618,0.0005488347070036603,22.648465154293277,54.562274289492265,0.000822864386766081
274,3.0,15.0,11.761638135979256,0.00035277312198456467,17.460002240716605,61.85949274276575,0.0004286640984026477
275,1.0,7.0,24.044975685778713,0.0005529619823536655,8.900226380883375,45.56835848573861,0.00046098858236970824
276,1.0,13.0,36.9751433258248,0.0002187997380150936,21.39229604061936,25.97405139160239,0.0006668798531123126
277,3.0,13.0,11.828735627818661,0.0003743536858445465,8.0,58.215844406544036,0.0002472720071689721
278,3.0,11.0,14.143771519604366,0.0003197944004946631,24.12790350883365,48.9827030550638,0.0003966999862675268
279,2.0,9.0,21.210124797632567,0.00036309117663167197,21.14607011947653,66.04844529847767,0.00036273752648871734
280,1.0,9.0,10.489712724946779,0.0002032389041849551,28.1720896844864,47.721775233908055,0.0006397394916541199
281,1.0,12.0,16.903376425900273,9.092778575287506e-05,16.33487466096471,34.04254337805842,0.0004113961732303974
282,2.0,9.0,16.585200655754722,0.00022390074085816935,15.236273848084867,48.259959756277084,0.0003493029794399129
283,2.0,14.0,20.35699264803409,0.0002860338779784299,15.388030144516025,54.45196393809533,0.0005757451656625216
284,4.0,15.0,17.663591108594318,0.0002753428287972489,20.41168402905585,31.82583521295583,0.0007589396958743006
285,3.0,11.0,17.572730250606405,0.0005501488248212489,21.00055136184513,42.16756758626659,0.0003012811417430628
286,4.0,11.0,14.783335045877708,9.86529773738746e-05,26.51652817036212,58.91652085761116,0.00020044877527221648
287,2.0,13.0,25.440751677793077,0.00022675117163073057,31.60021340839249,53.10528629304144,8.227190152950814e-05
288,3.0,11.0,25.401663705607064,0.000394078700446798,33.39418895559821,74.69369993886039,0.00020862942837129183
289,4.0,12.0,14.34360321449866,0.00016399813326064292,22.51559171213355,56.579770497682695,0.00026144825012021345
290,3.0,10.0,18.02974672213002,0.0003748057663665071,30.162442295126258,34.2098235119107,0.00024445009822934117
291,3.0,14.0,5.834183282978612,0.00023269146616802322,20.63850974835038,18.70997254248442,0.00027857255367244084
292,3.0,13.0,17.89825281694143,0.0001936321889926434,24.81537514880435,87.64387142161928,0.00026683197395655807
293,1.0,8.0,7.249035402239439,0.0004874897628675816,19.500804373544284,25.69523621657463,6.804362020406364e-05
294,1.0,13.0,18.47489731376277,0.0006761086317565949,24.57766517679463,38.74291080224386,0.00040231167383756157
295,3.0,9.0,22.058281940223175,0.0003038465851437284,15.799462734474421,49.75866752040036,0.00011787964064372603
296,1.0,8.0,6.53841135820948,0.0006233662888038024,16.192338405206506,49.94817730644088,0.00011833563209542342
297,1.0,12.0,21.15753324903158,0.000839836494977071,12.437216600016031,64.7139656679539,0.0001760846188974668
298,4.0,12.0,19.777003238827216,0.0005195718805030814,18.915762056494938,72.70740329235791,0.0006204507842266788
299,1.0,12.0,24.57087515463899,0.00018065903682135714,25.710138062669103,30.687372120071927,0.00021591668893478986
300,3.0,14.0,16.132173024268706,0.0001818480138515253,33.23451978732285,27.78625882679461,0.00019059142115158362
301,1.0,11.0,19.22657021524093,0.00024506754569351074,18.253997754162345,12.161911394849923,0.00036372288679504747
302,4.0,13.0,12.811257415906793,0.00018575883910647338,14.472747675756036,26.430737072218726,0.0005067782390863215
303,4.0,13.0,3.8476887789991743,0.0002636370972637415,21.503295030985512,53.69702278607662,0.0006269853917741498
304,1.0,10.0,18.830558910869815,0.0007241892198897789,24.446322778405538,44.963766597640564,0.00029556511668507547
305,2.0,8.0,26.141538432777544,0.00019054590288303524,20.43330166517229,43.17583716478821,0.0003172307320758352
306,4.0,12.0,19.86927094814937,0.000469053394554228,21.273542997991655,54.449087068363745,0.0003863731808478382
307,1.0,11.0,16.300512070778275,0.00046025813322296045,24.199624711603718,38.54948132583809,0.0005159088892860797
308,4.0,10.0,32.74059278050311,0.0005514604964907575,8.0,78.79855350092014,0.00021774130196986955
309,2.0,9.0,19.28309077106546,0.00020576926906215481,14.278709225352614,52.472229746111616,0.00016958148551305462
310,2.0,9.0,15.49578354252319,0.00011007326789241938,9.130458505403677,46.37200936422446,0.0003282693521934021
311,4.0,12.0,17.63762201239972,7.799425666174924e-05,26.237855494923096,29.234087674106053,0.00021387898211195052
312,4.0,15.0,10.788510916885276,0.0003448057528685938,28.290417656046834,64.43876476915116,0.00014785719115868888
313,1.0,7.0,14.643547307185784,0.0004862531646516754,42.12355989943241,32.50643370888021,0.00028227654585785905
314,2.0,12.0,15.093668423390495,0.00031869547568228433,23.471857793035536,25.10531239482322,0.0003465020962212273
315,3.0,12.0,8.836044837606561,0.00020975884352876224,20.25168561576795,45.64437799260863,0.0001340626962514586
316,2.0,11.0,19.369475629353005,0.0003968309665747842,27.968452036723317,32.23993106011822,0.0002988538117174795
317,4.0,14.0,7.993379012420881,0.0006788843010964153,23.724955826953533,46.99821491598238,0.00016837308312111192
318,1.0,8.0,10.639659733308346,0.0005860039326267913,14.319090471920651,10.81236481821049,0.0005845932000335801
319,3.0,14.0,18.523892864841464,0.00015163689508871584,19.482648850259608,28.544796074653753,0.0005987273221097739
320,4.0,15.0,13.5598853361634,0.0001406981817945377,34.65826030110412,34.73226689994067,0.0003603065816648486
321,2.0,12.0,25.72116149477816,0.0002656097607687468,15.184640616391404,39.615109643403144,0.0002632397857328779
322,1.0,12.0,3.0,0.0001314395781614479,18.093145987105657,45.237464104133174,0.00017045223413739003
323,3.0,13.0,21.630917065100274,0.0005174409975853594,28.977593938162883,47.44474262431127,0.00010007481183767326
324,2.0,12.0,15.220122934496619,0.0001862015602716592,17.71609501792065,10.536435081373739,0.00015068968339594942
325,1.0,12.0,4.2128420760283785,0.00019155298646869126,23.611315294887298,8.0,0.00031457293754167797
326,4.0,16.0,23.661334973284426,0.0003536961966855389,24.34242869809401,58.47398001404086,0.00032211759915774736
327,2.0,11.0,24.383727803600756,0.0006358706223956598,12.045411921873058,38.46097160109335,0.00029861080109125224
328,4.0,11.0,24.889059046594262,0.00010728415829052386,20.37029568228795,53.59429573808786,0.00030826062452049335
329,3.0,13.0,20.81620712356741,0.0005849777515901058,15.402533504239988,59.18785802485953,0.0001630829573799916
330,1.0,9.0,7.925104312317835,0.00018313570928287043,20.42657013358838,76.16910207211204,0.0003349331668801855
331,1.0,8.0,18.370045571548523,0.00013401827084649293,24.597460656499813,36.78573895150623,0.0005466906393781242
332,1.0,9.0,19.97098887246059,0.00040096672121718216,8.0,51.762227494473,0.0004075661027448944
333,3.0,13.0,17.944621889234895,0.00018782551782963404,20.608345570558416,59.23194191994318,0.0001358629067600821
334,1.0,10.0,24.68151553716853,0.00036430838103499477,19.023786059977805,58.7522113043167,0.00013269562176481767
335,4.0,16.0,16.305966171316893,0.00020670070531099668,19.896565070301392,31.45997578786057,0.00016405965496891234
336,1.0,7.0,7.907743855723528,0.00019184458335238063,35.40055061263375,25.105172185351687,0.000589786325726309
337,2.0,9.0,12.535744734472772,0.0002807094784905661,25.868944453978298,28.869575445778377,0.00030657472459631816
338,3.0,15.0,17.89165028748199,0.00024241680012348439,10.45468457609082,48.184768759121994,0.0005690555534388962
339,2.0,9.0,18.11620068664415,0.00085431952206185,17.208802523193196,32.90655226337623,0.0002431218508094556
340,3.0,13.0,24.276756579888747,0.0007044271808293566,22.681648559421124,57.36263423160558,0.0002067955060498258
341,1.0,12.0,16.539296369652007,0.00045692711785491196,17.59993545386732,65.47688668336822,0.0003171256115378731
342,1.0,13.0,17.172428287399654,0.0003204846678800598,33.81550685510525,29.26323984422073,0.00015319142279501948
343,2.0,8.0,11.060340927516478,0.00016010910370086744,25.175885852464663,53.99977415517979,0.00013345616995750977
344,2.0,8.0,17.727866871381682,0.0004885091027780817,29.783123589395103,8.0,0.00011734990289386702
345,1.0,10.0,5.86342017797163,0.00016701547093694364,39.11264451808073,19.735571524763817,0.0005938465579944366
346,4.0,16.0,21.150564847582004,0.0004260466603316861,13.05495087655898,57.35601321489833,0.00015985075568635402
347,3.0,9.0,30.497571474876096,0.0002890004105648643,22.391171492865702,38.3692429889331,0.0003444823631012517
348,4.0,14.0,21.025329911863977,0.0002851324204886317,19.31018241896894,39.07014980768042,0.00027722560153860195
349,1.0,11.0,3.6642134673017654,0.00023614405563105625,30.3311804192496,57.22642134733263,0.0009380532729508746
350,3.0,10.0,13.257233032260439,0.00012363238629673536,31.1905532563539,36.19727102825594,0.00018643341955490203
351,4.0,12.0,17.73068309378608,0.0003141019609961178,8.0,63.121180187222166,0.0006876911459545647
352,4.0,16.0,20.15307125871076,0.00031029029583908957,17.194111907691507,32.54022781400451,0.00021419898535620562
353,2.0,14.0,20.229841013329207,0.0007341466652692127,29.290672594603258,14.443299839093921,0.00023114594160734676
354,3.0,9.0,3.0,0.00045112820882354913,19.475358953730787,38.30422295407406,0.0004970879238895679
355,4.0,15.0,14.917985857592704,0.0002043484510933157,17.1712432757085,25.741193176735774,0.0002730092033538314
356,4.0,15.0,18.085645552944353,0.0007547466517345391,23.11281284057108,36.47476283062565,0.0001355931307434086
357,2.0,12.0,10.404505927075425,0.00032090898895276024,25.7656102205812,60.43142072252296,0.00022093298790779386
358,4.0,16.0,12.063944172652022,0.0003047975223425711,20.974341716001337,56.78380200211119,0.00022413517659879782
359,4.0,11.0,9.830724014627595,0.00017850921238805022,29.400500257199266,26.158175467973965,0.0005946798134450786
360,2.0,8.0,16.994350554598917,0.0001713202186798672,28.014544177437994,58.11109534098469,0.0002916594661878762
361,3.0,12.0,9.461370746401746,0.00017057100140310783,32.88036195923297,43.04319554077088,7.960429905673508e-05
362,4.0,14.0,22.669460257426294,0.00042635092678679974,34.30718613652613,50.40260288297978,0.00023367541602803304
363,1.0,9.0,26.520048676937236,0.0004043501589728312,20.782902616748064,45.759782528679864,0.0003981624561382946
364,4.0,11.0,4.657598868679756,0.0003360361988526018,31.784917917003405,63.63496795631516,0.0006888464973223345
365,3.0,13.0,14.748399879932794,0.00025275809535794984,24.318637513004525,43.088248019460835,0.00011463995487616655
366,2.0,9.0,13.387976852207522,0.0005167290907144134,19.21399141668164,35.74259159686267,0.00042594664594022017
367,2.0,8.0,28.352305119137473,0.00016811840952152862,18.346667038001975,31.2344368233153,0.00022020314408169555
368,2.0,11.0,7.645277889362456,0.0004617990634960365,22.91702037936983,58.094756184567004,0.00017867871369384454
369,2.0,9.0,18.98967012795845,0.0002204012711647306,8.0,37.24815317684632,0.0001736734155337647
370,3.0,11.0,19.817027310192906,0.00019923474336960032,21.18071571265862,59.18855363124756,0.0014795996328358543
371,3.0,11.0,18.279548552515827,0.0002201275286819588,18.933449178292392,50.01789356972762,0.0012541875207907113
372,3.0,13.0,14.942651303491907,0.00020164734702737992,22.106277353888597,14.737227225471404,0.00016661364349114
373,3.0,14.0,14.901810394024585,0.00018017332333396935,27.549699977014917,32.35411905194434,0.0008716593775122272
374,1.0,10.0,35.71444683228772,0.00027099131318997547,18.910421730859603,52.349514037553256,0.00016501590441003955
375,2.0,13.0,14.650361803127403,0.0005091498493895246,26.95402907538581,26.19722853875745,0.0001453592452384093
376,2.0,12.0,25.52523904717291,0.00021445788590158016,25.539219779385203,21.062950100848735,0.0003336113301468696
377,2.0,13.0,9.855654370337652,0.00014555792565626525,17.097733996042436,51.20473826853036,0.00025703043871600905
378,1.0,8.0,24.737212960410904,0.00011998568245212068,29.6854668870389,41.462941641605816,0.00023933415463636506
379,4.0,12.0,3.0,0.0005175878854926853,8.0,29.807099253365106,0.0008008819669222958
380,1.0,13.0,32.27180744691715,0.0007014002861471933,26.102839830122594,51.24981287714031,0.00031831027442785233
381,1.0,10.0,18.882892008105657,0.00010517360651991444,34.52905787328301,62.59914471799688,0.0004312104790105945
382,1.0,7.0,22.048825016553167,0.000489355577172021,23.509644077283237,53.190905907850976,0.0002637458393707245
383,3.0,13.0,16.968964555936797,0.0009317892108231681,18.05898789861886,62.34085516308304,0.00027666821774058613
384,3.0,15.0,28.136270743782802,0.00028802948684269856,16.96637364139253,37.066283642379446,0.0007739965583110876
385,3.0,11.0,12.900985619229882,0.00038542637636434525,38.118281808373915,64.19932943517074,0.0001454598583329886
386,3.0,15.0,10.054757314770637,6.159992940455953e-05,16.98392034089192,40.86328051626748,0.0005703558256686865
387,1.0,10.0,13.561345903819458,0.00010958882280416045,18.769737991206156,68.46895189717884,0.00050635701234203
388,2.0,11.0,20.275684166246513,0.0003625602975058029,19.465048394372552,45.551310681860016,0.0004644912050189807
389,2.0,8.0,19.063935605073087,0.00039260249231995404,20.10319789799945,43.93049251916685,0.0003273904552171692
390,4.0,16.0,9.430416838297186,0.00044718085469536557,24.88619152765028,72.7907374585556,0.00023828459815069977
391,1.0,11.0,14.572968142427648,0.00010687173089498764,20.815849163393054,49.572186662516955,0.0002853891917564105
392,3.0,13.0,28.641041405883648,0.00039333338613861685,25.367837900438406,39.992412410550074,0.00011278652919339618
393,4.0,13.0,8.206510684563968,0.0001971886125084648,23.688868124978796,58.820058614662564,0.00020961268251421815
